,Company,Location,Type,Title,Description,Company_url,Company_logo,Latitude,Longitude
138,CircleCI,North America,Full Time,,,http://www.circleci.com,,36.856719,-89.802308
139,CircleCI,North America,Full Time,Support Engineer - Mobile,,http://www.circleci.com,,36.856719,-89.802308
140,CircleCI,North America,Full Time,Support Engineer - Mobile,"<p>As a Support Engineer, you are responsible for providing world-class post-sales technical leadership to our client base. Working directly with customers, the authority on both the CircleCI platform and continuous integration and deployment as a general practice will fall on you. Finally, as part of the Customer Engineering organization, you will have the opportunity to work directly with our Product Management, Engineering, Customer Success, and Marketing teams to share your knowledge and experiences, and will act as the Voice of the Customer to help drive improvements that will ensure our customers’ success with CircleCI.</p>
<p>You will be the main point of contact for technical questions and requests for assistance that our customers register in our support ticketing system. You will work with the rest of the Support team to build out and cultivate our support operations, and help to establish a customer community to enhance the experience of our customers. For this job you will need to have a strong technical capability along with a strong self-starting, dedicated mentality and the ability to maintain empathy for customers. You’re going to be dealing with very technical users and complex issues, but you’re also tasked with creating excitement and loyalty in the customers you interact with. More specifically, we are looking for someone with experience supporting mobile development, specifically for the Apple iOS and Android platforms. We are seeking someone who has experience building and resolving mobile development initiatives.</p>
<p>About CircleCI</p>
<p>CircleCI is the best platform for software teams looking to rapidly build quality projects, at scale. Our intelligent continuous integration and delivery tools are simple yet powerful. Our aim is to provide the wisdom of a connected development ecosystem to every team member making technology decisions.</p>
<p>We run 7M+ builds a month on our platform for companies like Spotify, Kickstarter, Sony, and Coinbase. Over 25,000 organizations and 300,000 developers actively build, test, and deploy on CircleCI. We’ve raised $59.5M in venture capital from Industry Ventures, Top Tier Capital, Scale Venture Partners, DFJ, Harrison Metal Capital, and Baseline Ventures.</p>
<p>About Customer Engineering at CircleCI</p>
<p>CircleCI’s Customer Engineering organization’s goal is to make life easier for our customers and leave them with the “wow” experience of building and testing their applications with ease. Customer Engineering works with customers to understand their technical and business needs and requirements—from onboarding to implementation to scale. This Department currently comprise Solutions Engineering (pre-sales), Success Engineering ( post-sales for large accounts), and Support Engineering (post-sales ticket based support for all customers). There is an opportunity for both horizontal and vertical growth and promotion within Solutions, as well, as new Solutions teams are built out going forward, including Community Engineering and Partner Engineering.</p>
<p>RESPONSIBILITIES</p>

<p>BASIC QUALIFICATIONS</p>

<p>ADDITIONAL GREAT TO HAVE SKILLS</p>

<p>If you’re interested in joining the team, please send us your resume and a cover letter explaining why you’d be a great fit. If you have an easily accessible presence on the web (Twitter, blog, GitHub, LinkedIn, etc.), please share it.</p>
<p>We care deeply about diversity and inclusivity. We’re hiring at all experience levels, and seek talented teammates from a wide variety of backgrounds and experiences who are equally committed to cultivating a work environment of respect and kindness. We carefully consider every applicant that takes the time to apply.</p>
",http://www.circleci.com,,36.856719,-89.802308
141,CircleCI,North America,Full Time,Support Engineer - Mobile,"<p>As a Support Engineer, you are responsible for providing world-class post-sales technical leadership to our client base. Working directly with customers, the authority on both the CircleCI platform and continuous integration and deployment as a general practice will fall on you. Finally, as part of the Customer Engineering organization, you will have the opportunity to work directly with our Product Management, Engineering, Customer Success, and Marketing teams to share your knowledge and experiences, and will act as the Voice of the Customer to help drive improvements that will ensure our customers’ success with CircleCI.</p>
<p>You will be the main point of contact for technical questions and requests for assistance that our customers register in our support ticketing system. You will work with the rest of the Support team to build out and cultivate our support operations, and help to establish a customer community to enhance the experience of our customers. For this job you will need to have a strong technical capability along with a strong self-starting, dedicated mentality and the ability to maintain empathy for customers. You’re going to be dealing with very technical users and complex issues, but you’re also tasked with creating excitement and loyalty in the customers you interact with. More specifically, we are looking for someone with experience supporting mobile development, specifically for the Apple iOS and Android platforms. We are seeking someone who has experience building and resolving mobile development initiatives.</p>
<p>About CircleCI</p>
<p>CircleCI is the best platform for software teams looking to rapidly build quality projects, at scale. Our intelligent continuous integration and delivery tools are simple yet powerful. Our aim is to provide the wisdom of a connected development ecosystem to every team member making technology decisions.</p>
<p>We run 7M+ builds a month on our platform for companies like Spotify, Kickstarter, Sony, and Coinbase. Over 25,000 organizations and 300,000 developers actively build, test, and deploy on CircleCI. We’ve raised $59.5M in venture capital from Industry Ventures, Top Tier Capital, Scale Venture Partners, DFJ, Harrison Metal Capital, and Baseline Ventures.</p>
<p>About Customer Engineering at CircleCI</p>
<p>CircleCI’s Customer Engineering organization’s goal is to make life easier for our customers and leave them with the “wow” experience of building and testing their applications with ease. Customer Engineering works with customers to understand their technical and business needs and requirements—from onboarding to implementation to scale. This Department currently comprise Solutions Engineering (pre-sales), Success Engineering ( post-sales for large accounts), and Support Engineering (post-sales ticket based support for all customers). There is an opportunity for both horizontal and vertical growth and promotion within Solutions, as well, as new Solutions teams are built out going forward, including Community Engineering and Partner Engineering.</p>
<p>RESPONSIBILITIES</p>

<p>BASIC QUALIFICATIONS</p>

<p>ADDITIONAL GREAT TO HAVE SKILLS</p>

<p>If you’re interested in joining the team, please send us your resume and a cover letter explaining why you’d be a great fit. If you have an easily accessible presence on the web (Twitter, blog, GitHub, LinkedIn, etc.), please share it.</p>
<p>We care deeply about diversity and inclusivity. We’re hiring at all experience levels, and seek talented teammates from a wide variety of backgrounds and experiences who are equally committed to cultivating a work environment of respect and kindness. We carefully consider every applicant that takes the time to apply.</p>
",http://www.circleci.com,,36.856719,-89.802308
142,CircleCI,North America,Full Time,Support Engineer - Mobile,"<p>As a Support Engineer, you are responsible for providing world-class post-sales technical leadership to our client base. Working directly with customers, the authority on both the CircleCI platform and continuous integration and deployment as a general practice will fall on you. Finally, as part of the Customer Engineering organization, you will have the opportunity to work directly with our Product Management, Engineering, Customer Success, and Marketing teams to share your knowledge and experiences, and will act as the Voice of the Customer to help drive improvements that will ensure our customers’ success with CircleCI.</p>
<p>You will be the main point of contact for technical questions and requests for assistance that our customers register in our support ticketing system. You will work with the rest of the Support team to build out and cultivate our support operations, and help to establish a customer community to enhance the experience of our customers. For this job you will need to have a strong technical capability along with a strong self-starting, dedicated mentality and the ability to maintain empathy for customers. You’re going to be dealing with very technical users and complex issues, but you’re also tasked with creating excitement and loyalty in the customers you interact with. More specifically, we are looking for someone with experience supporting mobile development, specifically for the Apple iOS and Android platforms. We are seeking someone who has experience building and resolving mobile development initiatives.</p>
<p>About CircleCI</p>
<p>CircleCI is the best platform for software teams looking to rapidly build quality projects, at scale. Our intelligent continuous integration and delivery tools are simple yet powerful. Our aim is to provide the wisdom of a connected development ecosystem to every team member making technology decisions.</p>
<p>We run 7M+ builds a month on our platform for companies like Spotify, Kickstarter, Sony, and Coinbase. Over 25,000 organizations and 300,000 developers actively build, test, and deploy on CircleCI. We’ve raised $59.5M in venture capital from Industry Ventures, Top Tier Capital, Scale Venture Partners, DFJ, Harrison Metal Capital, and Baseline Ventures.</p>
<p>About Customer Engineering at CircleCI</p>
<p>CircleCI’s Customer Engineering organization’s goal is to make life easier for our customers and leave them with the “wow” experience of building and testing their applications with ease. Customer Engineering works with customers to understand their technical and business needs and requirements—from onboarding to implementation to scale. This Department currently comprise Solutions Engineering (pre-sales), Success Engineering ( post-sales for large accounts), and Support Engineering (post-sales ticket based support for all customers). There is an opportunity for both horizontal and vertical growth and promotion within Solutions, as well, as new Solutions teams are built out going forward, including Community Engineering and Partner Engineering.</p>
<p>RESPONSIBILITIES</p>

<p>BASIC QUALIFICATIONS</p>

<p>ADDITIONAL GREAT TO HAVE SKILLS</p>

<p>If you’re interested in joining the team, please send us your resume and a cover letter explaining why you’d be a great fit. If you have an easily accessible presence on the web (Twitter, blog, GitHub, LinkedIn, etc.), please share it.</p>
<p>We care deeply about diversity and inclusivity. We’re hiring at all experience levels, and seek talented teammates from a wide variety of backgrounds and experiences who are equally committed to cultivating a work environment of respect and kindness. We carefully consider every applicant that takes the time to apply.</p>
",http://www.circleci.com,https://jobs.github.com/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcnRXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--e9f6a03cee9498c562be0b81de32ca18d726ea3b/ff1030c3-c147-427d-95d0-c34a0f39a65f,36.856719,-89.802308
149,Agilent,"Santa Clara, CA",Full Time,,,http://Agilent,,37.3248163,-121.9988878
150,Agilent,"Santa Clara, CA",Full Time,Senior Algorithm Software Developer ,,http://Agilent,,37.3248163,-121.9988878
151,Agilent,"Santa Clara, CA",Full Time,Senior Algorithm Software Developer ,"
",http://Agilent,,37.3248163,-121.9988878
152,Agilent,"Santa Clara, CA",Full Time,Senior Algorithm Software Developer ,"
",http://Agilent,,37.3248163,-121.9988878
153,Agilent,"Santa Clara, CA",Full Time,Senior Algorithm Software Developer ,"
",http://Agilent,https://jobs.github.com/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcjFXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--1a97a17a5a4f1abb222a19e01420242c1a567e84/746d1726-15c6-4046-961e-bfd02e4ed2a0,37.3248163,-121.9988878
160,Rational Consulting,"Redmond, WA",Full Time,,,,,47.678756,-122.121034
161,Rational Consulting,"Redmond, WA",Full Time,Software Engineer,,,,47.678756,-122.121034
162,Rational Consulting,"Redmond, WA",Full Time,Software Engineer,"<p>Rational Consulting is growing, and we need amazing talent to join our team. If you have an entrepreneurial attitude with a deep spirit of service and killer subject expertise, we want to talk to you. We are always looking for the next great consultant to raise the bar and push Rational Consulting to be better than we were yesterday. Staying hungry, curious, and looking forward to what’s next is part of our DNA.</p>
<p>Be part of the Mobile First, Cloud First excitement! One of our Microsoft teams is building software and services to enable development of rich enterprise class applications on the Microsoft cloud platform. As part of the unified engineering team, you will have the opportunity to apply quality focused engineering practices to your daily work.</p>
<p>This team is an exciting and fast evolving engineering team within Microsoft focused on building scalable distributed cloud services for Engineering Systems and for the Product Telemetry.
We have an exciting opportunity for you as a Full Stack Engineer to innovate, influence, transform, inspire and grow within our organization and we encourage you to apply to learn more!</p>
<p>What you will do:</p>
<p>-You will be using sound engineering practices, tools, and standards.
-You should be willing to work in a highly collaborative environment.
-Additionally, you will be part of a fun team with diverse interests and backgrounds in a supportive environment.
-You will become a productive team member through your knowledge and ability to learn technologies and practices such as C#, X++, HTML5, SQL Azure, Azure Service Fabric, JavaScript, Windows and Azure Frameworks, analytics, PowerApps, Power BI, Common Data Service, design patterns, unit and functional testing, OO design, and more.
-You will be exposed to a broad range of problems and technologies as we are rapidly evolving our service architecture to leverage Microsoft’s cloud services assets like Azure.
-Our team works in an agile start-up like environment where we expect each team member to think out of the box to contribute and collaborate towards the mission of the team in a feature-crew setting
-As part of this team you will get exciting opportunities to work on cutting edge technologies across a variety of platforms to build the next generation application experiences for Microsoft and revolutionize the way businesses operate.</p>
<p>What you will bring:</p>
<p>-Experience and ability to work with Microsoft development technologies like .NET and C#
-5 years or more of HTML, CSS, and JavaScript/TypeScript
-3 years or more of SQL
-Experience using GitHub as version control
-Azure or Cloud experience highly preferred
-3 years of object-oriented design, database design, algorithms, data structures and parallel programming
-A minimum of 5 years of industry experience working as a software engineer/developer
-BA/BS in Computer Science or equivalent.
-Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check</p>
<p>Who you are:</p>
<p>-Proactive. You are always thinking ahead about what is best for the Client
-Adaptable. Change happens at lightning speed (especially at Rational), you are flexible, enjoy challenge, and get behind new ideas
-Visionary. Ability to see ""the whole picture"" and simultaneously remain slightly obsessed with the details 
-Collaborative to the Core. Demonstrated ability to work in a team environment, as a leader and member</p>
<p>Rational Consulting is a results-oriented consultancy designing premium customer experiences. Each of our business practices are deeply rooted in delivering client success. We see ourselves as partners to our clients, and we invest in each of their business goals, ensuring that our work helps deliver on these goals. Client success is our ultimate metric, and what drives our mindset, skillset, and company culture.</p>
<p>Incredible people are our non-negotiable. Our experienced team of consultants spans the globe. We love what we do, and who we do it with – let’s begin our next chapter together. </p>
",,,47.678756,-122.121034
163,Rational Consulting,"Redmond, WA",Full Time,Software Engineer,"<p>Rational Consulting is growing, and we need amazing talent to join our team. If you have an entrepreneurial attitude with a deep spirit of service and killer subject expertise, we want to talk to you. We are always looking for the next great consultant to raise the bar and push Rational Consulting to be better than we were yesterday. Staying hungry, curious, and looking forward to what’s next is part of our DNA.</p>
<p>Be part of the Mobile First, Cloud First excitement! One of our Microsoft teams is building software and services to enable development of rich enterprise class applications on the Microsoft cloud platform. As part of the unified engineering team, you will have the opportunity to apply quality focused engineering practices to your daily work.</p>
<p>This team is an exciting and fast evolving engineering team within Microsoft focused on building scalable distributed cloud services for Engineering Systems and for the Product Telemetry.
We have an exciting opportunity for you as a Full Stack Engineer to innovate, influence, transform, inspire and grow within our organization and we encourage you to apply to learn more!</p>
<p>What you will do:</p>
<p>-You will be using sound engineering practices, tools, and standards.
-You should be willing to work in a highly collaborative environment.
-Additionally, you will be part of a fun team with diverse interests and backgrounds in a supportive environment.
-You will become a productive team member through your knowledge and ability to learn technologies and practices such as C#, X++, HTML5, SQL Azure, Azure Service Fabric, JavaScript, Windows and Azure Frameworks, analytics, PowerApps, Power BI, Common Data Service, design patterns, unit and functional testing, OO design, and more.
-You will be exposed to a broad range of problems and technologies as we are rapidly evolving our service architecture to leverage Microsoft’s cloud services assets like Azure.
-Our team works in an agile start-up like environment where we expect each team member to think out of the box to contribute and collaborate towards the mission of the team in a feature-crew setting
-As part of this team you will get exciting opportunities to work on cutting edge technologies across a variety of platforms to build the next generation application experiences for Microsoft and revolutionize the way businesses operate.</p>
<p>What you will bring:</p>
<p>-Experience and ability to work with Microsoft development technologies like .NET and C#
-5 years or more of HTML, CSS, and JavaScript/TypeScript
-3 years or more of SQL
-Experience using GitHub as version control
-Azure or Cloud experience highly preferred
-3 years of object-oriented design, database design, algorithms, data structures and parallel programming
-A minimum of 5 years of industry experience working as a software engineer/developer
-BA/BS in Computer Science or equivalent.
-Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check</p>
<p>Who you are:</p>
<p>-Proactive. You are always thinking ahead about what is best for the Client
-Adaptable. Change happens at lightning speed (especially at Rational), you are flexible, enjoy challenge, and get behind new ideas
-Visionary. Ability to see ""the whole picture"" and simultaneously remain slightly obsessed with the details 
-Collaborative to the Core. Demonstrated ability to work in a team environment, as a leader and member</p>
<p>Rational Consulting is a results-oriented consultancy designing premium customer experiences. Each of our business practices are deeply rooted in delivering client success. We see ourselves as partners to our clients, and we invest in each of their business goals, ensuring that our work helps deliver on these goals. Client success is our ultimate metric, and what drives our mindset, skillset, and company culture.</p>
<p>Incredible people are our non-negotiable. Our experienced team of consultants spans the globe. We love what we do, and who we do it with – let’s begin our next chapter together. </p>
",,,47.678756,-122.121034
164,Rational Consulting,"Redmond, WA",Full Time,Software Engineer,"<p>Rational Consulting is growing, and we need amazing talent to join our team. If you have an entrepreneurial attitude with a deep spirit of service and killer subject expertise, we want to talk to you. We are always looking for the next great consultant to raise the bar and push Rational Consulting to be better than we were yesterday. Staying hungry, curious, and looking forward to what’s next is part of our DNA.</p>
<p>Be part of the Mobile First, Cloud First excitement! One of our Microsoft teams is building software and services to enable development of rich enterprise class applications on the Microsoft cloud platform. As part of the unified engineering team, you will have the opportunity to apply quality focused engineering practices to your daily work.</p>
<p>This team is an exciting and fast evolving engineering team within Microsoft focused on building scalable distributed cloud services for Engineering Systems and for the Product Telemetry.
We have an exciting opportunity for you as a Full Stack Engineer to innovate, influence, transform, inspire and grow within our organization and we encourage you to apply to learn more!</p>
<p>What you will do:</p>
<p>-You will be using sound engineering practices, tools, and standards.
-You should be willing to work in a highly collaborative environment.
-Additionally, you will be part of a fun team with diverse interests and backgrounds in a supportive environment.
-You will become a productive team member through your knowledge and ability to learn technologies and practices such as C#, X++, HTML5, SQL Azure, Azure Service Fabric, JavaScript, Windows and Azure Frameworks, analytics, PowerApps, Power BI, Common Data Service, design patterns, unit and functional testing, OO design, and more.
-You will be exposed to a broad range of problems and technologies as we are rapidly evolving our service architecture to leverage Microsoft’s cloud services assets like Azure.
-Our team works in an agile start-up like environment where we expect each team member to think out of the box to contribute and collaborate towards the mission of the team in a feature-crew setting
-As part of this team you will get exciting opportunities to work on cutting edge technologies across a variety of platforms to build the next generation application experiences for Microsoft and revolutionize the way businesses operate.</p>
<p>What you will bring:</p>
<p>-Experience and ability to work with Microsoft development technologies like .NET and C#
-5 years or more of HTML, CSS, and JavaScript/TypeScript
-3 years or more of SQL
-Experience using GitHub as version control
-Azure or Cloud experience highly preferred
-3 years of object-oriented design, database design, algorithms, data structures and parallel programming
-A minimum of 5 years of industry experience working as a software engineer/developer
-BA/BS in Computer Science or equivalent.
-Ability to meet Microsoft, customer and/or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check</p>
<p>Who you are:</p>
<p>-Proactive. You are always thinking ahead about what is best for the Client
-Adaptable. Change happens at lightning speed (especially at Rational), you are flexible, enjoy challenge, and get behind new ideas
-Visionary. Ability to see ""the whole picture"" and simultaneously remain slightly obsessed with the details 
-Collaborative to the Core. Demonstrated ability to work in a team environment, as a leader and member</p>
<p>Rational Consulting is a results-oriented consultancy designing premium customer experiences. Each of our business practices are deeply rooted in delivering client success. We see ourselves as partners to our clients, and we invest in each of their business goals, ensuring that our work helps deliver on these goals. Client success is our ultimate metric, and what drives our mindset, skillset, and company culture.</p>
<p>Incredible people are our non-negotiable. Our experienced team of consultants spans the globe. We love what we do, and who we do it with – let’s begin our next chapter together. </p>
",,https://jobs.github.com/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBbmhZIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--90d24a725c441581640d041a43afca856a1197e9/RATIONAL%20CONSULTING_FULL_LOGO_BLK.jpg,47.678756,-122.121034
213,BlueVine,,Full Time,,,,,28.2779752,-82.4534283
214,BlueVine,,Full Time,,,http://bluevine.com,,28.2779752,-82.4534283
215,BlueVine,"Redwood City, Ca",Full Time,,,http://bluevine.com,,37.276779,-122.03843
216,BlueVine,"Redwood City, Ca",Full Time,Senior Python Developer,,http://bluevine.com,,37.276779,-122.03843
217,BlueVine,"Redwood City, Ca",Full Time,Senior Python Developer,"<p>At BlueVine, we’re transforming how businesses get access to working capital financing. Founded in 2013, our online lending platform has helped 10,000+ business owners simplify their cashflow management, boost growth, and take advantage of new opportunities. As a leading FinTech company, we’re backed by Menlo Ventures, LightSpeed Ventures, 83North, Silicon Valley Bank, Citi Ventures, Microsoft Ventures and Nationwide Insurance among other notable investors. Our clients love us, the market we’re going after is huge, and we’re just getting started.</p>
<p>We’re looking for exceptional people to help deliver the next generation of business financing solutions. We are a group of fun, creative, and motivated people that like to tackle challenges head on. If you have a strong desire to be part of a small, agile team, in an exciting and growing space, you’ll find your next job at BlueVine.</p>
<p>As a <strong>Senior Python Developer</strong> at BlueVine you will be an important part of leading our platform development, and be a key member of our tech team.</p>
<p><strong>BENEFITS &amp; PERKS:</strong></p>
<ul>
<li>Receive over $1,000 annually for a wellness benefit of your choice</li>
<li>Free commuter benefits - CalTrain passes for SF employees and a monthly parking allowance for SF/NJ employees</li>
<li>Weekly catered lunches</li>
<li>Unlimited snacks in fully stocked kitchens</li>
<li>Generous PTO and holidays</li>
<li>Excellent health coverage and life insurance benefits</li>
<li>Generous, paid parental leave which covers up to 15 weeks</li>
<li>Pet-friendly offices</li>
</ul>
<p><strong>WHAT YOU'LL DO:</strong></p>
<ul>
<li>Architect and build state-of-the-art web &amp; mobile application using a variety of languages and tools</li>
<li>Build distributed backend application in the cloud</li>
<li>Understand repeatable automated processes for building the application, test it, document it, and deploy it at scale</li>
<li>A desire to work as part of a growing, fast-paced, and highly-flexible team</li>
<li>Work closely with, and incorporate feedback from, product designers and other stakeholders in the company</li>
<li>Be able to develop a project through its entire lifecycle</li>
<li>Have strong attention to details, a strong sense of ownership, pride in the quality of one's work and the ability to meet deadlines</li>
<li>Provide technical direction and guidance, as well as draft specifications, architect solutions, define timelines, advise on industry best practice and problems to be solved</li>
</ul>
<p><strong>WHAT WE LOOK FOR:</strong></p>
<ul>
<li>Knowledge of Python (4+ years)</li>
<li>Knowledge of Django (2+ years)</li>
<li>Experience with Celery, RESTful APIs and server-side APIs integration</li>
<li>Knowledge of ORM, SQL and Data Modeling</li>
<li>Experience with TDD and ability to write quality unit tests</li>
<li>Experience with AWS, cloud deployments, devops and web security</li>
<li>Knowledge of JavaScript, HTML5, CSS3</li>
<li>Ability to quickly learn new technologies and adapt to a fast-paced development environment</li>
</ul>
<p>BlueVine’s mission is to help business owners succeed and thrive by making sure they have convenient access to capital for their everyday funding needs. We’ve helped thousands of businesses since we started in 2013, funding more than $1 billion in working capital through our pioneering online platform. Our invoice factoring product allows business to receive cash advances on their outstanding invoices, offering factoring lines of up to $5 million. Our business line of credit product, called Flex Credit, offers financing based on 6-month and 12-month payment terms, and credit lines of up to $250,000. Based in Redwood City, Calif., BlueVine is backed by leading venture capital firms.</p>
",http://bluevine.com,,37.276779,-122.03843
218,BlueVine,"Redwood City, Ca",Full Time,Senior Python Developer,"<p>At BlueVine, we’re transforming how businesses get access to working capital financing. Founded in 2013, our online lending platform has helped 10,000+ business owners simplify their cashflow management, boost growth, and take advantage of new opportunities. As a leading FinTech company, we’re backed by Menlo Ventures, LightSpeed Ventures, 83North, Silicon Valley Bank, Citi Ventures, Microsoft Ventures and Nationwide Insurance among other notable investors. Our clients love us, the market we’re going after is huge, and we’re just getting started.</p>
<p>We’re looking for exceptional people to help deliver the next generation of business financing solutions. We are a group of fun, creative, and motivated people that like to tackle challenges head on. If you have a strong desire to be part of a small, agile team, in an exciting and growing space, you’ll find your next job at BlueVine.</p>
<p>As a <strong>Senior Python Developer</strong> at BlueVine you will be an important part of leading our platform development, and be a key member of our tech team.</p>
<p><strong>BENEFITS &amp; PERKS:</strong></p>
<ul>
<li>Receive over $1,000 annually for a wellness benefit of your choice</li>
<li>Free commuter benefits - CalTrain passes for SF employees and a monthly parking allowance for SF/NJ employees</li>
<li>Weekly catered lunches</li>
<li>Unlimited snacks in fully stocked kitchens</li>
<li>Generous PTO and holidays</li>
<li>Excellent health coverage and life insurance benefits</li>
<li>Generous, paid parental leave which covers up to 15 weeks</li>
<li>Pet-friendly offices</li>
</ul>
<p><strong>WHAT YOU'LL DO:</strong></p>
<ul>
<li>Architect and build state-of-the-art web &amp; mobile application using a variety of languages and tools</li>
<li>Build distributed backend application in the cloud</li>
<li>Understand repeatable automated processes for building the application, test it, document it, and deploy it at scale</li>
<li>A desire to work as part of a growing, fast-paced, and highly-flexible team</li>
<li>Work closely with, and incorporate feedback from, product designers and other stakeholders in the company</li>
<li>Be able to develop a project through its entire lifecycle</li>
<li>Have strong attention to details, a strong sense of ownership, pride in the quality of one's work and the ability to meet deadlines</li>
<li>Provide technical direction and guidance, as well as draft specifications, architect solutions, define timelines, advise on industry best practice and problems to be solved</li>
</ul>
<p><strong>WHAT WE LOOK FOR:</strong></p>
<ul>
<li>Knowledge of Python (4+ years)</li>
<li>Knowledge of Django (2+ years)</li>
<li>Experience with Celery, RESTful APIs and server-side APIs integration</li>
<li>Knowledge of ORM, SQL and Data Modeling</li>
<li>Experience with TDD and ability to write quality unit tests</li>
<li>Experience with AWS, cloud deployments, devops and web security</li>
<li>Knowledge of JavaScript, HTML5, CSS3</li>
<li>Ability to quickly learn new technologies and adapt to a fast-paced development environment</li>
</ul>
<p>BlueVine’s mission is to help business owners succeed and thrive by making sure they have convenient access to capital for their everyday funding needs. We’ve helped thousands of businesses since we started in 2013, funding more than $1 billion in working capital through our pioneering online platform. Our invoice factoring product allows business to receive cash advances on their outstanding invoices, offering factoring lines of up to $5 million. Our business line of credit product, called Flex Credit, offers financing based on 6-month and 12-month payment terms, and credit lines of up to $250,000. Based in Redwood City, Calif., BlueVine is backed by leading venture capital firms.</p>
",http://bluevine.com,,37.276779,-122.03843
219,BlueVine,"Redwood City, Ca",Full Time,Senior Python Developer,"<p>At BlueVine, we’re transforming how businesses get access to working capital financing. Founded in 2013, our online lending platform has helped 10,000+ business owners simplify their cashflow management, boost growth, and take advantage of new opportunities. As a leading FinTech company, we’re backed by Menlo Ventures, LightSpeed Ventures, 83North, Silicon Valley Bank, Citi Ventures, Microsoft Ventures and Nationwide Insurance among other notable investors. Our clients love us, the market we’re going after is huge, and we’re just getting started.</p>
<p>We’re looking for exceptional people to help deliver the next generation of business financing solutions. We are a group of fun, creative, and motivated people that like to tackle challenges head on. If you have a strong desire to be part of a small, agile team, in an exciting and growing space, you’ll find your next job at BlueVine.</p>
<p>As a <strong>Senior Python Developer</strong> at BlueVine you will be an important part of leading our platform development, and be a key member of our tech team.</p>
<p><strong>BENEFITS &amp; PERKS:</strong></p>
<ul>
<li>Receive over $1,000 annually for a wellness benefit of your choice</li>
<li>Free commuter benefits - CalTrain passes for SF employees and a monthly parking allowance for SF/NJ employees</li>
<li>Weekly catered lunches</li>
<li>Unlimited snacks in fully stocked kitchens</li>
<li>Generous PTO and holidays</li>
<li>Excellent health coverage and life insurance benefits</li>
<li>Generous, paid parental leave which covers up to 15 weeks</li>
<li>Pet-friendly offices</li>
</ul>
<p><strong>WHAT YOU'LL DO:</strong></p>
<ul>
<li>Architect and build state-of-the-art web &amp; mobile application using a variety of languages and tools</li>
<li>Build distributed backend application in the cloud</li>
<li>Understand repeatable automated processes for building the application, test it, document it, and deploy it at scale</li>
<li>A desire to work as part of a growing, fast-paced, and highly-flexible team</li>
<li>Work closely with, and incorporate feedback from, product designers and other stakeholders in the company</li>
<li>Be able to develop a project through its entire lifecycle</li>
<li>Have strong attention to details, a strong sense of ownership, pride in the quality of one's work and the ability to meet deadlines</li>
<li>Provide technical direction and guidance, as well as draft specifications, architect solutions, define timelines, advise on industry best practice and problems to be solved</li>
</ul>
<p><strong>WHAT WE LOOK FOR:</strong></p>
<ul>
<li>Knowledge of Python (4+ years)</li>
<li>Knowledge of Django (2+ years)</li>
<li>Experience with Celery, RESTful APIs and server-side APIs integration</li>
<li>Knowledge of ORM, SQL and Data Modeling</li>
<li>Experience with TDD and ability to write quality unit tests</li>
<li>Experience with AWS, cloud deployments, devops and web security</li>
<li>Knowledge of JavaScript, HTML5, CSS3</li>
<li>Ability to quickly learn new technologies and adapt to a fast-paced development environment</li>
</ul>
<p>BlueVine’s mission is to help business owners succeed and thrive by making sure they have convenient access to capital for their everyday funding needs. We’ve helped thousands of businesses since we started in 2013, funding more than $1 billion in working capital through our pioneering online platform. Our invoice factoring product allows business to receive cash advances on their outstanding invoices, offering factoring lines of up to $5 million. Our business line of credit product, called Flex Credit, offers financing based on 6-month and 12-month payment terms, and credit lines of up to $250,000. Based in Redwood City, Calif., BlueVine is backed by leading venture capital firms.</p>
",http://bluevine.com,https://jobs.github.com/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBcVpXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--8b6025c5a6fe7b1fcfa4d8ead233a6ef0e956a5a/98456b19-f8cb-4e7c-863d-6dafefc20196,37.276779,-122.03843
226,Apple Inc.,"Cupertino, CA",Full Time,,,http://www.apple.com,,37.3348469,-122.0113922
227,Apple Inc.,"Cupertino, CA",Full Time,Full Stack Engineer,,http://www.apple.com,,37.3348469,-122.0113922
