,Company,Location,Type,Title,Description,Company_url,Company_logo,Latitude,Longitude
141,Great West Casualty Company,"South Sioux City, NE",Full Time,IT Software Developer - Java,"<p>Are you a Software Developer who finds joy in their profession, so much so, that you find yourself programming in your spare time?
Do you want to work for an industry leader who financially supports your pursuit of professional education and certification?</p>
<p>IT Software Developer qualifications:</p>
<p>Bachelor's degree in MIS, Computer Engineering, Software Engineering, Computer Science, or a related discipline.
2 - 6 years' experience in applications programming or education using Java or other object-oriented languages. Open to new college graduates who have completed an internship in the field.
Proficiency in Object Oriented Programming software languages such as: Java, JavaScript, SQL, C#, COBOL, HTML, .NET, and J2EE.
Proven ability to work as part of a team.
A little more about the job:</p>
<p>The IT Software Developer will work in our corporate office in South Sioux City, Nebraska. You will work as part of an Agile development team to translate business needs into well-designed software solutions. The key responsibilities of this position currently focus on Java - based programming and web services development. You will design, build, and maintain IT solutions within project scope, budget, and deadlines. The atmosphere is dynamic, with changing priorities that reflect the changing needs of the business. You will find yourself challenged to stay current with mainstream technologies, explore new and emerging technologies, and learn and apply legacy technologies.</p>
<p>Our top performing Software Developers are self-motivated individuals who are excited about emerging technology. Naturally curious, they dig deep to solve problems and seek out opportunities to learn and develop as an IT professional. They are able to tackle projects and work independently, yet have a strong desire and ability to work collaboratively with members of their team. They look forward to sharing their progress, receiving feedback, and generating ideas during daily SCRUM meetings. Above all, they value being part of a stable company and seek career advancement through hard-work, continuing education, and loyalty versus quick career changes.</p>
<p>Who we are:
Great West Casualty Company provides specialized insurance products unique to the trucking industry and outstanding customer service to the thousands of truck drivers and trucking companies we serve. Over the past 60 years, we have grown to five offices serving insureds in over 40 states. We are now one of America's largest insurers of trucking companies. If your passion is to help others, you value education and continuous improvement, you enjoy participating in community activities, and you want to be valued for your contributions, come be part of our successful team.</p>
<p>Why work for us?
We offer you a challenging career with a competitive compensation and benefits package including:</p>
<p>A 37.5 hour work week.
Financial support to attain certifications. We pay for your study materials, exam fees, and a day off to study.
A cash bonus for achieving IT and industry certifications.
Paid vacation and paid sick leave.
Opportunities to impact the organization through participation in committees (Green Team, Fun Committee, etc.).
Support of a healthy lifestyle through a wellness program and gym subsidies.</p>
<p>This position qualifies for relocation assistance. To learn more about Great West and our office locations, please visit our website <a href=""http://www.gwccnet.com"">www.gwccnet.com</a>.</p>
<p>Great People, Great Careers, Great West Casualty Company</p>
",http://www.gwccnet.com,,40.265893,-96.765689
142,Great West Casualty Company,"South Sioux City, NE",Full Time,IT Software Developer - Java,"<p>Are you a Software Developer who finds joy in their profession, so much so, that you find yourself programming in your spare time?
Do you want to work for an industry leader who financially supports your pursuit of professional education and certification?</p>
<p>IT Software Developer qualifications:</p>
<p>Bachelor's degree in MIS, Computer Engineering, Software Engineering, Computer Science, or a related discipline.
2 - 6 years' experience in applications programming or education using Java or other object-oriented languages. Open to new college graduates who have completed an internship in the field.
Proficiency in Object Oriented Programming software languages such as: Java, JavaScript, SQL, C#, COBOL, HTML, .NET, and J2EE.
Proven ability to work as part of a team.
A little more about the job:</p>
<p>The IT Software Developer will work in our corporate office in South Sioux City, Nebraska. You will work as part of an Agile development team to translate business needs into well-designed software solutions. The key responsibilities of this position currently focus on Java - based programming and web services development. You will design, build, and maintain IT solutions within project scope, budget, and deadlines. The atmosphere is dynamic, with changing priorities that reflect the changing needs of the business. You will find yourself challenged to stay current with mainstream technologies, explore new and emerging technologies, and learn and apply legacy technologies.</p>
<p>Our top performing Software Developers are self-motivated individuals who are excited about emerging technology. Naturally curious, they dig deep to solve problems and seek out opportunities to learn and develop as an IT professional. They are able to tackle projects and work independently, yet have a strong desire and ability to work collaboratively with members of their team. They look forward to sharing their progress, receiving feedback, and generating ideas during daily SCRUM meetings. Above all, they value being part of a stable company and seek career advancement through hard-work, continuing education, and loyalty versus quick career changes.</p>
<p>Who we are:
Great West Casualty Company provides specialized insurance products unique to the trucking industry and outstanding customer service to the thousands of truck drivers and trucking companies we serve. Over the past 60 years, we have grown to five offices serving insureds in over 40 states. We are now one of America's largest insurers of trucking companies. If your passion is to help others, you value education and continuous improvement, you enjoy participating in community activities, and you want to be valued for your contributions, come be part of our successful team.</p>
<p>Why work for us?
We offer you a challenging career with a competitive compensation and benefits package including:</p>
<p>A 37.5 hour work week.
Financial support to attain certifications. We pay for your study materials, exam fees, and a day off to study.
A cash bonus for achieving IT and industry certifications.
Paid vacation and paid sick leave.
Opportunities to impact the organization through participation in committees (Green Team, Fun Committee, etc.).
Support of a healthy lifestyle through a wellness program and gym subsidies.</p>
<p>This position qualifies for relocation assistance. To learn more about Great West and our office locations, please visit our website <a href=""http://www.gwccnet.com"">www.gwccnet.com</a>.</p>
<p>Great People, Great Careers, Great West Casualty Company</p>
",http://www.gwccnet.com,https://jobs.github.com/rails/active_storage/blobs/eyJfcmFpbHMiOnsibWVzc2FnZSI6IkJBaHBBaWhXIiwiZXhwIjpudWxsLCJwdXIiOiJibG9iX2lkIn19--4c35a4563a0094becc8b9c44d80d6bc77b2f3d29/0371861b-05d4-4fe0-9357-b78706b7a3c3,40.265893,-96.765689
149,Traction,"Sunnyvale, CA ",Full Time,,,https://www.tractionco.com/,,37.385697,-122.026548
150,Traction,"Sunnyvale, CA ",Full Time,Lead Full Stack Developer,,https://www.tractionco.com/,,37.385697,-122.026548
151,Traction,"Sunnyvale, CA ",Full Time,Lead Full Stack Developer,"<p>The Job:</p>
<p>Traction is looking for a Lead Full Stack Developer. You should have prior experience architecting and developing advanced dynamic projects involving technologies for Front-end, Back-end, Database, DevOps and Mobile, as well as leading teams of engineers working on these projects.</p>
<p>This role will see you leading a team of developers as well as being an individual contributor to the team.</p>
<p>We’re on a mission to become one of the most in-demand agencies in the United States, sought out by the best brands in the world to design meaningful experiences for their customers.</p>
<p>Must be available to work onsite in Sunnyvale, CA exclusively working embedded with our client that is headquartered in Cupertino.</p>
<p>Core Responsibilities:</p>
<ul>
<li>Act as the primary technical contact for an engineering team with other teams across disciplines, potentially leading a team of 2-5 developers</li>
<li>Work closely with the development manager to ensure requirements and timelines are met</li>
<li>Work closely with the development manager and back-end teams to architect and integrate front-end code</li>
<li>Develop advanced applications with a mixture of third-party and proprietary tools and libraries</li>
</ul>
<p>Skills and Experience:</p>
<ul>
<li>Experience as a lead developer</li>
<li>2+ years of experience building websites using HTML, CSS, and JavaScript</li>
<li>8+ years of experience building web applications with any common web technologies (Node.JS, Java, .Net, PHP, Ruby, Python)</li>
<li>8+ years of experience with modern web frameworks and/or libraries such as React, Angular, etc.</li>
<li>8+ years of experience in modeling n-tier applications</li>
<li>6+ years of experience in database modeling; PL/SQL and SQL. MongoDB is a plus</li>
<li>Experience writing unit tests for web applications</li>
<li>Experience with containers and container platforms (Docker, Mesos, Kubernetes)</li>
<li>Experience in defining continuous integration build processes for front-end web development</li>
<li>Familiarity with CI/CD strategy (AWS, Heroku, Google Cloud)/</li>
<li>Knowledge of common design patterns in web development (i.e., MVC, MVVM)</li>
<li>Working knowledge of source control software such as Git (preferred) or SVN</li>
<li>Exposure to Agile project management methodologies</li>
<li>Ability to multi-task and manage tasks with varying priorities</li>
<li>Must be able to brainstorm and communicate technology ideas and issues with peers and management</li>
<li>Excellent verbal and written communication skills</li>
<li>Experience in developing applications for Supply Chain business domain, with more focus on Supply Planning, Demand Planning</li>
<li>Willingness to learn new technologies and implement in short time</li>
<li>Comfortable working in a multi-discipline, geographically dispersed team</li>
<li>Experience in leading a team of developers through all processes of development and integration, including test automation</li>
</ul>
<p>Education: BA or BS in computer science or equivalent experience</p>
<p>Extra Credit:</p>
<ul>
<li>Experience with e-commerce</li>
<li>Knowledge of accessibility specifications</li>
<li>Experience with GraphQL</li>
<li>Experience with Scala</li>
</ul>
<p>Our humblebrag:
Join an award-winning, digitally-focused, full-service, independent agency staffed by a bunch of folks who love what they do and do what they love. Still on the rise after 17 years of success, you’ll enjoy a satisfying suite of benefits, as well as the chance to work on the world's most well-know brand.</p>
<p>Will you accept our mission?
Traction is dedicated to creating meaningful advertising, branding, and experiences for our clients and their consumers. In order to accomplish this, we have fostered a culture rooted in autonomy, empowerment, collaboration, and—occasionally—mischief. We believe that great work is spontaneous, and the best ideas come from a diverse team of creatively-minded individuals. Our goal is to be an agency where the journey getting there is as great as the work itself, and we’re looking for the right people to help us do it.</p>
",https://www.tractionco.com/,,37.385697,-122.026548
152,Traction,"Sunnyvale, CA ",Full Time,Lead Full Stack Developer,"<p>The Job:</p>
<p>Traction is looking for a Lead Full Stack Developer. You should have prior experience architecting and developing advanced dynamic projects involving technologies for Front-end, Back-end, Database, DevOps and Mobile, as well as leading teams of engineers working on these projects.</p>
<p>This role will see you leading a team of developers as well as being an individual contributor to the team.</p>
<p>We’re on a mission to become one of the most in-demand agencies in the United States, sought out by the best brands in the world to design meaningful experiences for their customers.</p>
<p>Must be available to work onsite in Sunnyvale, CA exclusively working embedded with our client that is headquartered in Cupertino.</p>
<p>Core Responsibilities:</p>
<ul>
<li>Act as the primary technical contact for an engineering team with other teams across disciplines, potentially leading a team of 2-5 developers</li>
<li>Work closely with the development manager to ensure requirements and timelines are met</li>
<li>Work closely with the development manager and back-end teams to architect and integrate front-end code</li>
<li>Develop advanced applications with a mixture of third-party and proprietary tools and libraries</li>
</ul>
<p>Skills and Experience:</p>
<ul>
<li>Experience as a lead developer</li>
<li>2+ years of experience building websites using HTML, CSS, and JavaScript</li>
<li>8+ years of experience building web applications with any common web technologies (Node.JS, Java, .Net, PHP, Ruby, Python)</li>
<li>8+ years of experience with modern web frameworks and/or libraries such as React, Angular, etc.</li>
<li>8+ years of experience in modeling n-tier applications</li>
<li>6+ years of experience in database modeling; PL/SQL and SQL. MongoDB is a plus</li>
<li>Experience writing unit tests for web applications</li>
<li>Experience with containers and container platforms (Docker, Mesos, Kubernetes)</li>
<li>Experience in defining continuous integration build processes for front-end web development</li>
<li>Familiarity with CI/CD strategy (AWS, Heroku, Google Cloud)/</li>
<li>Knowledge of common design patterns in web development (i.e., MVC, MVVM)</li>
<li>Working knowledge of source control software such as Git (preferred) or SVN</li>
<li>Exposure to Agile project management methodologies</li>
<li>Ability to multi-task and manage tasks with varying priorities</li>
<li>Must be able to brainstorm and communicate technology ideas and issues with peers and management</li>
<li>Excellent verbal and written communication skills</li>
<li>Experience in developing applications for Supply Chain business domain, with more focus on Supply Planning, Demand Planning</li>
<li>Willingness to learn new technologies and implement in short time</li>
<li>Comfortable working in a multi-discipline, geographically dispersed team</li>
<li>Experience in leading a team of developers through all processes of development and integration, including test automation</li>
</ul>
<p>Education: BA or BS in computer science or equivalent experience</p>
<p>Extra Credit:</p>
<ul>
<li>Experience with e-commerce</li>
<li>Knowledge of accessibility specifications</li>
<li>Experience with GraphQL</li>
<li>Experience with Scala</li>
</ul>
<p>Our humblebrag:
Join an award-winning, digitally-focused, full-service, independent agency staffed by a bunch of folks who love what they do and do what they love. Still on the rise after 17 years of success, you’ll enjoy a satisfying suite of benefits, as well as the chance to work on the world's most well-know brand.</p>
<p>Will you accept our mission?
Traction is dedicated to creating meaningful advertising, branding, and experiences for our clients and their consumers. In order to accomplish this, we have fostered a culture rooted in autonomy, empowerment, collaboration, and—occasionally—mischief. We believe that great work is spontaneous, and the best ideas come from a diverse team of creatively-minded individuals. Our goal is to be an agency where the journey getting there is as great as the work itself, and we’re looking for the right people to help us do it.</p>
",https://www.tractionco.com/,,37.385697,-122.026548
153,Traction,"Sunnyvale, CA ",Full Time,Lead Full Stack Developer,"<p>The Job:</p>
<p>Traction is looking for a Lead Full Stack Developer. You should have prior experience architecting and developing advanced dynamic projects involving technologies for Front-end, Back-end, Database, DevOps and Mobile, as well as leading teams of engineers working on these projects.</p>
<p>This role will see you leading a team of developers as well as being an individual contributor to the team.</p>
<p>We’re on a mission to become one of the most in-demand agencies in the United States, sought out by the best brands in the world to design meaningful experiences for their customers.</p>
<p>Must be available to work onsite in Sunnyvale, CA exclusively working embedded with our client that is headquartered in Cupertino.</p>
<p>Core Responsibilities:</p>
<ul>
<li>Act as the primary technical contact for an engineering team with other teams across disciplines, potentially leading a team of 2-5 developers</li>
<li>Work closely with the development manager to ensure requirements and timelines are met</li>
<li>Work closely with the development manager and back-end teams to architect and integrate front-end code</li>
<li>Develop advanced applications with a mixture of third-party and proprietary tools and libraries</li>
</ul>
<p>Skills and Experience:</p>
<ul>
<li>Experience as a lead developer</li>
<li>2+ years of experience building websites using HTML, CSS, and JavaScript</li>
<li>8+ years of experience building web applications with any common web technologies (Node.JS, Java, .Net, PHP, Ruby, Python)</li>
<li>8+ years of experience with modern web frameworks and/or libraries such as React, Angular, etc.</li>
<li>8+ years of experience in modeling n-tier applications</li>
<li>6+ years of experience in database modeling; PL/SQL and SQL. MongoDB is a plus</li>
<li>Experience writing unit tests for web applications</li>
<li>Experience with containers and container platforms (Docker, Mesos, Kubernetes)</li>
<li>Experience in defining continuous integration build processes for front-end web development</li>
<li>Familiarity with CI/CD strategy (AWS, Heroku, Google Cloud)/</li>
<li>Knowledge of common design patterns in web development (i.e., MVC, MVVM)</li>
<li>Working knowledge of source control software such as Git (preferred) or SVN</li>
<li>Exposure to Agile project management methodologies</li>
<li>Ability to multi-task and manage tasks with varying priorities</li>
<li>Must be able to brainstorm and communicate technology ideas and issues with peers and management</li>
<li>Excellent verbal and written communication skills</li>
<li>Experience in developing applications for Supply Chain business domain, with more focus on Supply Planning, Demand Planning</li>
<li>Willingness to learn new technologies and implement in short time</li>
<li>Comfortable working in a multi-discipline, geographically dispersed team</li>
<li>Experience in leading a team of developers through all processes of development and integration, including test automation</li>
</ul>
<p>Education: BA or BS in computer science or equivalent experience</p>
<p>Extra Credit:</p>
<ul>
<li>Experience with e-commerce</li>
<li>Knowledge of accessibility specifications</li>
<li>Experience with GraphQL</li>
<li>Experience with Scala</li>
</ul>
<p>Our humblebrag:
Join an award-winning, digitally-focused, full-service, independent agency staffed by a bunch of folks who love what they do and do what they love. Still on the rise after 17 years of success, you’ll enjoy a satisfying suite of benefits, as well as the chance to work on the world's most well-know brand.</p>
<p>Will you accept our mission?
Traction is dedicated to creating meaningful advertising, branding, and experiences for our clients and their consumers. In order to accomplish this, we have fostered a culture rooted in autonomy, empowerment, collaboration, and—occasionally—mischief. We believe that great work is spontaneous, and the best ideas come from a diverse team of creatively-minded individuals. Our goal is to be an agency where the journey getting there is as great as the work itself, and we’re looking for the right people to help us do it.</p>
",https://www.tractionco.com/,,37.385697,-122.026548
160,"MetaCommunications, Inc.","Iowa City, Iowa",Full Time,,,,,41.634209,-91.49905
161,"MetaCommunications, Inc.","Iowa City, Iowa",Full Time,Senior Software Engineer (Frontend),,,,41.634209,-91.49905
162,"MetaCommunications, Inc.","Iowa City, Iowa",Full Time,Senior Software Engineer (Frontend),"<p>MetaCommunications, Inc. is looking for an experienced and passionate Senior Software Engineer (Frontend) to provide software engineering leadership and support using cutting edge technologies to support growing client needs. Join a team of developers to build scalable, full stack Cloud–based offerings. Keep up–to–date with technical trends in the industry and evangelize the adoption of new technologies in solution architectures. Maintain responsibility for personal and team goals, give adequate direction to junior developers, and perform peer code reviews. Work extensively with business analysts and UX engineers to deliver world class solutions for clients.</p>
<p>Our Technology Stack:</p>
<ul>
<li>React / Redux.</li>
<li>JSON Schema / JSON Rules Engine / JSON Schema Forms.</li>
<li>TypeScript.</li>
<li>Jest.</li>
<li>ES 6 Decorators, Async/ Await.</li>
<li>Material UI, Bootstrap, Foundation, Styled Components.</li>
<li>Webpack.</li>
<li>Docker / Kubernetes / Kafka / Elasticsearch.</li>
</ul>
<p>Job Description:</p>
<p>MetaCommunications is looking for a talented Frontend Engineer to join our team. We are looking for someone with strong JavaScript skills and a passion for developing solutions that impact Fortune 500 Companies on a daily basis. We are a tight knit team that is focused on providing excellent service to our customers.</p>
<p>Individuals who succeed in this position are exceptional at sharing information, enthusiastic, learn quickly and seek opportunities for developing themselves and the team around them. We're looking for someone who isn't scared of the unknown and likes pushing the envelope. No day will look the same, but you will always be expected to rise to the occasion and overcome challenges.</p>
<p>Join our team and you will:</p>
<ul>
<li>Work with a high-performing team to deliver solutions for some of the world’s top brands</li>
<li>Develop new user-facing features using React.js</li>
<li>Translate designs and wireframes into high quality code</li>
<li>Optimize components for maximum performance</li>
<li>Grow in your knowledge of business processes as you see how some of the world’s top brands operate their creative and marketing teams</li>
</ul>
<p>Need to have:</p>
<ul>
<li>3+ years of experience with JavaScript</li>
<li>2+ years of experience with software development</li>
<li>1+ years of experience with React.js and Redux</li>
<li>Experience with REST or JavaScript</li>
<li>Experience with Agile development methods, including TDD, CI, or automated testing</li>
<li>Git, Gitflow, d Experience using a version control system, such as git, mercurial, perforce</li>
<li>BA or BS degree</li>
<li>Experience with CSS pre–processor, including LESS or SASS</li>
<li>Experience with server-side technologies-Node.js, .Net Core</li>
<li>Experience with issue tracking and change control tools, Team Services, YouTrack, or Jira</li>
<li>Experience with building and consuming REST APIs</li>
<li>Experience with relational database systems, including PostgreSQL, SQL Server, or MySQL</li>
<li>Experience with technical document writing</li>
<li>Knowledge of IaaS Cloud hosting solutions, including AWS or Azure</li>
<li>Possession of excellent oral and written communication skills</li>
<li>Knowledge of web technologies</li>
<li>Experience with relational databases and T-SQL</li>
<li>Experience working with a team of developers on software applications</li>
</ul>
<p>How to apply:
<a href=""https://www.workgroups.com/about/careers/?p=job%2Foeqh8fwN"">https://www.workgroups.com/about/careers/?p=job%2Foeqh8fwN</a></p>
<p>Company Statement:</p>
<p>MetaCommunications is a leader in providing innovative project management software for the world’s best creative teams. Our mission is simple: to build great products that make the best creative teams as productive as possible.</p>
<p>Our Perks/Benefits:
We're a fun team. We build awesome products, solve hard problems and keep a good life balance. Our culture is one of our biggest strengths. In our company, people treat each other with respect and compassion, and together cultivate a culture of teamwork, learning, accountability, and fun. There’s a commitment to understanding the whole person, helping to create a shared, unquestioning environment.</p>
<ul>
<li>Medical/Dental Insurance</li>
<li>401K</li>
<li>Generous PTO, including both maternal and paternal paid time off</li>
<li>Optimal workspace in the heart of downtown Iowa City</li>
<li>$20/month local gym membership within walking distance</li>
<li>Flexible work environment</li>
</ul>
<p>Why work at Meta? We LOVE...
Our customers:</p>
<ul>
<li>Ability to work directly with our customers, many of whom are Fortune 500 companies.</li>
<li>Opportunity to see the software through the customer lens.</li>
</ul>
<p>Our people:</p>
<ul>
<li>We are passionate about what we do.</li>
<li>We collaborate to identify solutions to problems.</li>
<li>We challenge each other to be better.</li>
<li>Continuous learners.</li>
<li>A great mix of cultures and backgrounds.</li>
<li>We hang out outside of work hours.</li>
<li>Talented colleagues who want to solve customer issues using an innovative technology.</li>
<li>People and talent-oriented leadership.</li>
</ul>
<p>Our products:</p>
<ul>
<li>Exciting technology.</li>
<li>Environment allows you to quickly learn how software is developed, deployed and maintained.</li>
<li>Fast-paced environment with new challenges at every turn.</li>
<li>Opportunities to learn and grow into new roles.</li>
<li>Dramatically improve the work experience for our customers.</li>
</ul>
<p>Our workspace:</p>
<ul>
<li>Located in the heart of beautiful downtown Iowa City, only steps from the best eateries.</li>
<li>Great view of the Ped Mall.</li>
<li>Natural light everywhere!</li>
<li>Farmer’s Market Wednesday.</li>
<li>Inside bike racks</li>
<li>Free downtown parking</li>
</ul>
<p>About MetaCommunications:
MetaCommunications develops workflow and collaborative productivity solutions that help marketing, creative design, packaging teams and enables workgroups around the world be more productive.</p>
<p>Our mission is to bring to market new innovative brands, products and approaches to help marketing teams improve creativity, performance and output that delivers dramatic growth and created value for their organization. Our vision is to be a global leader in innovative management solutions that allow people to collaborate, communicate and deliver anytime, anywhere, with speed and simplicity.</p>
<p>Meta’s team members are collaborative, driven, hungry, fearless problem solvers, flexible and uniquely talented. We find new ways to continually improve our products and services with convenience, security, and reliability for the customer as our key goals. Our culture is people-oriented, with continuous learning is at its core. Our main office is located in downtown Iowa City, IA.</p>
<p>As a customer-obsessed organization focused on creating win-win relationships, there are many exciting reasons to join the Meta team. We provide competitive salaries, quality healthcare and an enjoyable office environment. We are deeply mission and vision driven and support flexible schedules when needed.</p>
<p>MetaCommunications has a dynamic, fast-paced, and entrepreneurial environment, which requires a professional, flexible, self-starter orientation. We believe in hiring the best, the brightest, and cultivating a culture of collaboration and appreciation. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, creed, color, religion, sex, sexual orientation, gender identity, national origin, marital status, citizen status, age, disability, military or protected veteran status, genetic predisposition or carrier status or any other legally protected status.</p>
",,,41.634209,-91.49905
163,"MetaCommunications, Inc.","Iowa City, Iowa",Full Time,Senior Software Engineer (Frontend),"<p>MetaCommunications, Inc. is looking for an experienced and passionate Senior Software Engineer (Frontend) to provide software engineering leadership and support using cutting edge technologies to support growing client needs. Join a team of developers to build scalable, full stack Cloud–based offerings. Keep up–to–date with technical trends in the industry and evangelize the adoption of new technologies in solution architectures. Maintain responsibility for personal and team goals, give adequate direction to junior developers, and perform peer code reviews. Work extensively with business analysts and UX engineers to deliver world class solutions for clients.</p>
<p>Our Technology Stack:</p>
<ul>
<li>React / Redux.</li>
<li>JSON Schema / JSON Rules Engine / JSON Schema Forms.</li>
<li>TypeScript.</li>
<li>Jest.</li>
<li>ES 6 Decorators, Async/ Await.</li>
<li>Material UI, Bootstrap, Foundation, Styled Components.</li>
<li>Webpack.</li>
<li>Docker / Kubernetes / Kafka / Elasticsearch.</li>
</ul>
<p>Job Description:</p>
<p>MetaCommunications is looking for a talented Frontend Engineer to join our team. We are looking for someone with strong JavaScript skills and a passion for developing solutions that impact Fortune 500 Companies on a daily basis. We are a tight knit team that is focused on providing excellent service to our customers.</p>
<p>Individuals who succeed in this position are exceptional at sharing information, enthusiastic, learn quickly and seek opportunities for developing themselves and the team around them. We're looking for someone who isn't scared of the unknown and likes pushing the envelope. No day will look the same, but you will always be expected to rise to the occasion and overcome challenges.</p>
<p>Join our team and you will:</p>
<ul>
<li>Work with a high-performing team to deliver solutions for some of the world’s top brands</li>
<li>Develop new user-facing features using React.js</li>
<li>Translate designs and wireframes into high quality code</li>
<li>Optimize components for maximum performance</li>
<li>Grow in your knowledge of business processes as you see how some of the world’s top brands operate their creative and marketing teams</li>
</ul>
<p>Need to have:</p>
<ul>
<li>3+ years of experience with JavaScript</li>
<li>2+ years of experience with software development</li>
<li>1+ years of experience with React.js and Redux</li>
<li>Experience with REST or JavaScript</li>
<li>Experience with Agile development methods, including TDD, CI, or automated testing</li>
<li>Git, Gitflow, d Experience using a version control system, such as git, mercurial, perforce</li>
<li>BA or BS degree</li>
<li>Experience with CSS pre–processor, including LESS or SASS</li>
<li>Experience with server-side technologies-Node.js, .Net Core</li>
<li>Experience with issue tracking and change control tools, Team Services, YouTrack, or Jira</li>
<li>Experience with building and consuming REST APIs</li>
<li>Experience with relational database systems, including PostgreSQL, SQL Server, or MySQL</li>
<li>Experience with technical document writing</li>
<li>Knowledge of IaaS Cloud hosting solutions, including AWS or Azure</li>
<li>Possession of excellent oral and written communication skills</li>
<li>Knowledge of web technologies</li>
<li>Experience with relational databases and T-SQL</li>
<li>Experience working with a team of developers on software applications</li>
</ul>
<p>How to apply:
<a href=""https://www.workgroups.com/about/careers/?p=job%2Foeqh8fwN"">https://www.workgroups.com/about/careers/?p=job%2Foeqh8fwN</a></p>
<p>Company Statement:</p>
<p>MetaCommunications is a leader in providing innovative project management software for the world’s best creative teams. Our mission is simple: to build great products that make the best creative teams as productive as possible.</p>
<p>Our Perks/Benefits:
We're a fun team. We build awesome products, solve hard problems and keep a good life balance. Our culture is one of our biggest strengths. In our company, people treat each other with respect and compassion, and together cultivate a culture of teamwork, learning, accountability, and fun. There’s a commitment to understanding the whole person, helping to create a shared, unquestioning environment.</p>
<ul>
<li>Medical/Dental Insurance</li>
<li>401K</li>
<li>Generous PTO, including both maternal and paternal paid time off</li>
<li>Optimal workspace in the heart of downtown Iowa City</li>
<li>$20/month local gym membership within walking distance</li>
<li>Flexible work environment</li>
</ul>
<p>Why work at Meta? We LOVE...
Our customers:</p>
<ul>
<li>Ability to work directly with our customers, many of whom are Fortune 500 companies.</li>
<li>Opportunity to see the software through the customer lens.</li>
</ul>
<p>Our people:</p>
<ul>
<li>We are passionate about what we do.</li>
<li>We collaborate to identify solutions to problems.</li>
<li>We challenge each other to be better.</li>
<li>Continuous learners.</li>
<li>A great mix of cultures and backgrounds.</li>
<li>We hang out outside of work hours.</li>
<li>Talented colleagues who want to solve customer issues using an innovative technology.</li>
<li>People and talent-oriented leadership.</li>
</ul>
<p>Our products:</p>
<ul>
<li>Exciting technology.</li>
<li>Environment allows you to quickly learn how software is developed, deployed and maintained.</li>
<li>Fast-paced environment with new challenges at every turn.</li>
<li>Opportunities to learn and grow into new roles.</li>
<li>Dramatically improve the work experience for our customers.</li>
</ul>
<p>Our workspace:</p>
<ul>
<li>Located in the heart of beautiful downtown Iowa City, only steps from the best eateries.</li>
<li>Great view of the Ped Mall.</li>
<li>Natural light everywhere!</li>
<li>Farmer’s Market Wednesday.</li>
<li>Inside bike racks</li>
<li>Free downtown parking</li>
</ul>
<p>About MetaCommunications:
MetaCommunications develops workflow and collaborative productivity solutions that help marketing, creative design, packaging teams and enables workgroups around the world be more productive.</p>
<p>Our mission is to bring to market new innovative brands, products and approaches to help marketing teams improve creativity, performance and output that delivers dramatic growth and created value for their organization. Our vision is to be a global leader in innovative management solutions that allow people to collaborate, communicate and deliver anytime, anywhere, with speed and simplicity.</p>
<p>Meta’s team members are collaborative, driven, hungry, fearless problem solvers, flexible and uniquely talented. We find new ways to continually improve our products and services with convenience, security, and reliability for the customer as our key goals. Our culture is people-oriented, with continuous learning is at its core. Our main office is located in downtown Iowa City, IA.</p>
<p>As a customer-obsessed organization focused on creating win-win relationships, there are many exciting reasons to join the Meta team. We provide competitive salaries, quality healthcare and an enjoyable office environment. We are deeply mission and vision driven and support flexible schedules when needed.</p>
<p>MetaCommunications has a dynamic, fast-paced, and entrepreneurial environment, which requires a professional, flexible, self-starter orientation. We believe in hiring the best, the brightest, and cultivating a culture of collaboration and appreciation. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of race, creed, color, religion, sex, sexual orientation, gender identity, national origin, marital status, citizen status, age, disability, military or protected veteran status, genetic predisposition or carrier status or any other legally protected status.</p>
",,,41.634209,-91.49905
